2000000000,128,17,0
2000000000,128,18,0
2000000000,128,19,0
2000000000,128,20,0
2000000000,128,21,0
2000000000,128,22,0
2000000000,128,23,0
2000000000,128,24,0
2000000000,129,17,0
2000000000,129,18,0
2000000000,129,19,0
2000000000,129,20,0
2000000000,129,21,0
2000000000,129,22,0
2000000000,129,23,0
2000000000,129,24,0
2000000000,130,17,0
2000000000,130,18,0
2000000000,130,19,0
2000000000,130,20,0
2000000000,130,21,0
2000000000,130,22,0
2000000000,130,23,0
2000000000,130,24,0
2000000000,131,17,0
2000000000,131,18,0
2000000000,131,19,0
2000000000,131,20,0
2000000000,131,21,0
2000000000,131,22,0
2000000000,131,23,0
2000000000,131,24,0
2000000000,132,17,0
2000000000,132,18,0
2000000000,132,19,0
2000000000,132,20,0
2000000000,132,21,0
2000000000,132,22,0
2000000000,132,23,0
2000000000,132,24,0
2000000000,133,17,0
2000000000,133,18,0
2000000000,133,19,0
2000000000,133,20,0
2000000000,133,21,0
2000000000,133,22,0
2000000000,133,23,0
2000000000,133,24,0
2000000000,134,17,0
2000000000,134,18,0
2000000000,134,19,0
2000000000,134,20,0
2000000000,134,21,0
2000000000,134,22,0
2000000000,134,23,0
2000000000,134,24,0
2000000000,135,17,0
2000000000,135,18,0
2000000000,135,19,0
2000000000,135,20,0
2000000000,135,21,0
2000000000,135,22,0
2000000000,135,23,0
2000000000,135,24,0
2000010000,128,17,77906
2000010000,128,18,7549
2000010000,128,19,476
2000010000,128,20,476
2000010000,128,21,716
2000010000,128,22,476
2000010000,128,23,476
2000010000,128,24,476
2000010000,129,17,56051
2000010000,129,18,6684
2000010000,129,19,536
2000010000,129,20,1736
2000010000,129,21,896
2000010000,129,22,656
2000010000,129,23,476
2000010000,129,24,1256
2000010000,130,17,108828
2000010000,130,18,476
2000010000,130,19,476
2000010000,130,20,476
2000010000,130,21,656
2000010000,130,22,596
2000010000,130,23,476
2000010000,130,24,476
2000010000,131,17,61677
2000010000,131,18,12124
2000010000,131,19,476
2000010000,131,20,476
2000010000,131,21,1376
2000010000,131,22,476
2000010000,131,23,476
2000010000,131,24,956
2000010000,132,17,78654
2000010000,132,18,476
2000010000,132,19,476
2000010000,132,20,716
2000010000,132,21,476
2000010000,132,22,476
2000010000,132,23,476
2000010000,132,24,476
2000010000,133,17,65888
2000010000,133,18,476
2000010000,133,19,776
2000010000,133,20,476
2000010000,133,21,476
2000010000,133,22,476
2000010000,133,23,476
2000010000,133,24,476
2000010000,134,17,75829
2000010000,134,18,2572
2000010000,134,19,476
2000010000,134,20,476
2000010000,134,21,776
2000010000,134,22,476
2000010000,134,23,896
2000010000,134,24,1316
2000010000,135,17,88677
2000010000,135,18,19359
2000010000,135,19,476
2000010000,135,20,476
2000010000,135,21,476
2000010000,135,22,476
2000010000,135,23,476
2000010000,135,24,896
2000020000,128,17,131891
2000020000,128,18,19925
2000020000,128,19,956
2000020000,128,20,1916
2000020000,128,21,776
2000020000,128,22,2696
2000020000,128,23,1436
2000020000,128,24,476
2000020000,129,17,163945
2000020000,129,18,28355
2000020000,129,19,1136
2000020000,129,20,3356
2000020000,129,21,896
2000020000,129,22,2816
2000020000,129,23,896
2000020000,129,24,2036
2000020000,130,17,213601
2000020000,130,18,82850
2000020000,130,19,476
2000020000,130,20,476
2000020000,130,21,1616
2000020000,130,22,1676
2000020000,130,23,4556
2000020000,130,24,476
2000020000,131,17,79494
2000020000,131,18,138575
2000020000,131,19,5576
2000020000,131,20,1796
2000020000,131,21,2636
2000020000,131,22,1376
2000020000,131,23,476
2000020000,131,24,1556
2000020000,132,17,204614
2000020000,132,18,4314
2000020000,132,19,476
2000020000,132,20,836
2000020000,132,21,476
2000020000,132,22,716
2000020000,132,23,476
2000020000,132,24,956
2000020000,133,17,192274
2000020000,133,18,7255
2000020000,133,19,776
2000020000,133,20,476
2000020000,133,21,1076
2000020000,133,22,1316
2000020000,133,23,1436
2000020000,133,24,2216
2000020000,134,17,126267
2000020000,134,18,28412
2000020000,134,19,1196
2000020000,134,20,1016
2000020000,134,21,1316
2000020000,134,22,476
2000020000,134,23,1796
2000020000,134,24,2156
2000020000,135,17,181858
2000020000,135,18,88786
2000020000,135,19,596
2000020000,135,20,1076
2000020000,135,21,476
2000020000,135,22,2396
2000020000,135,23,3416
2000020000,135,24,3356
2000030000,128,17,135791
2000030000,128,18,118903
2000030000,128,19,1436
2000030000,128,20,2816
2000030000,128,21,776
2000030000,128,22,4016
2000030000,128,23,4556
2000030000,128,24,1256
2000030000,129,17,208689
2000030000,129,18,96092
2000030000,129,19,1496
2000030000,129,20,3476
2000030000,129,21,1796
2000030000,129,22,4316
2000030000,129,23,896
2000030000,129,24,2036
2000030000,130,17,339461
2000030000,130,18,202134
2000030000,130,19,656
2000030000,130,20,476
2000030000,130,21,1616
2000030000,130,22,1976
2000030000,130,23,5036
2000030000,130,24,476
2000030000,131,17,128109
2000030000,131,18,264400
2000030000,131,19,10136
2000030000,131,20,1796
2000030000,131,21,2876
2000030000,131,22,1376
2000030000,131,23,476
2000030000,131,24,8636
2000030000,132,17,331653
2000030000,132,18,44213
2000030000,132,19,836
2000030000,132,20,836
2000030000,132,21,476
2000030000,132,22,1196
2000030000,132,23,2876
2000030000,132,24,1616
2000030000,133,17,318688
2000030000,133,18,65279
2000030000,133,19,776
2000030000,133,20,1016
2000030000,133,21,1076
2000030000,133,22,3176
2000030000,133,23,2096
2000030000,133,24,5636
2000030000,134,17,159752
2000030000,134,18,152635
2000030000,134,19,3116
2000030000,134,20,1256
2000030000,134,21,1316
2000030000,134,22,5156
2000030000,134,23,2036
2000030000,134,24,2576
2000030000,135,17,242343
2000030000,135,18,216328
2000030000,135,19,1496
2000030000,135,20,1736
2000030000,135,21,776
2000030000,135,22,2576
2000030000,135,23,8036
2000030000,135,24,4496
2000040000,128,17,141231
2000040000,128,18,245367
2000040000,128,19,2216
2000040000,128,20,3896
2000040000,128,21,1136
2000040000,128,22,4316
2000040000,128,23,4916
2000040000,128,24,1916
2000040000,129,17,213028
2000040000,129,18,222127
2000040000,129,19,1496
2000040000,129,20,4256
2000040000,129,21,7736
2000040000,129,22,4316
2000040000,129,23,896
2000040000,129,24,2456
2000040000,130,17,466032
2000040000,130,18,258180
2000040000,130,19,656
2000040000,130,20,476
2000040000,130,21,1616
2000040000,130,22,1976
2000040000,130,23,5036
2000040000,130,24,1316
2000040000,131,17,133942
2000040000,131,18,391063
2000040000,131,19,15656
2000040000,131,20,2576
2000040000,131,21,4496
2000040000,131,22,2336
2000040000,131,23,2096
2000040000,131,24,12236
2000040000,132,17,457931
2000040000,132,18,170953
2000040000,132,19,1316
2000040000,132,20,1076
2000040000,132,21,836
2000040000,132,22,1676
2000040000,132,23,4556
2000040000,132,24,2576
2000040000,133,17,444850
2000040000,133,18,192251
2000040000,133,19,2696
2000040000,133,20,1676
2000040000,133,21,4556
2000040000,133,22,3176
2000040000,133,23,2216
2000040000,133,24,8036
2000040000,134,17,192822
2000040000,134,18,279032
2000040000,134,19,5276
2000040000,134,20,4676
2000040000,134,21,1796
2000040000,134,22,7736
2000040000,134,23,4496
2000040000,134,24,2576
2000040000,135,17,259211
2000040000,135,18,342774
2000040000,135,19,4136
2000040000,135,20,2036
2000040000,135,21,776
2000040000,135,22,2876
2000040000,135,23,13856
2000040000,135,24,4616
2000050000,128,17,141231
2000050000,128,18,371483
2000050000,128,19,2216
2000050000,128,20,4736
2000050000,128,21,1136
2000050000,128,22,4316
2000050000,128,23,5396
2000050000,128,24,2036
2000050000,129,17,216296
2000050000,129,18,348090
2000050000,129,19,1496
2000050000,129,20,4376
2000050000,129,21,12596
2000050000,129,22,4856
2000050000,129,23,896
2000050000,129,24,3536
2000050000,130,17,592898
2000050000,130,18,384376
2000050000,130,19,1136
2000050000,130,20,476
2000050000,130,21,1616
2000050000,130,22,1976
2000050000,130,23,5036
2000050000,130,24,6056
2000050000,131,17,135022
2000050000,131,18,517208
2000050000,131,19,21116
2000050000,131,20,4376
2000050000,131,21,5276
2000050000,131,22,2336
2000050000,131,23,4136
2000050000,131,24,13976
2000050000,132,17,583817
2000050000,132,18,296447
2000050000,132,19,1316
2000050000,132,20,1316
2000050000,132,21,836
2000050000,132,22,1676
2000050000,132,23,4556
2000050000,132,24,2576
2000050000,133,17,571053
2000050000,133,18,318208
2000050000,133,19,2696
2000050000,133,20,2096
2000050000,133,21,8876
2000050000,133,22,4436
2000050000,133,23,2216
2000050000,133,24,9836
2000050000,134,17,195762
2000050000,134,18,404871
2000050000,134,19,7256
2000050000,134,20,6896
2000050000,134,21,1916
2000050000,134,22,9296
2000050000,134,23,5096
2000050000,134,24,2576
2000050000,135,17,272671
2000050000,135,18,468973
2000050000,135,19,8696
2000050000,135,20,2816
2000050000,135,21,1616
2000050000,135,22,3476
2000050000,135,23,18116
2000050000,135,24,4796
2000060000,128,17,141711
2000060000,128,18,497585
2000060000,128,19,2216
2000060000,128,20,5636
2000060000,128,21,1136
2000060000,128,22,4616
2000060000,128,23,5756
2000060000,128,24,2036
2000060000,129,17,260612
2000060000,129,18,475066
2000060000,129,19,1496
2000060000,129,20,4796
2000060000,129,21,14756
2000060000,129,22,5636
2000060000,129,23,896
2000060000,129,24,5516
2000060000,130,17,719046
2000060000,130,18,510276
2000060000,130,19,1136
2000060000,130,20,476
2000060000,130,21,1616
2000060000,130,22,1976
2000060000,130,23,5036
2000060000,130,24,9536
2000060000,131,17,136462
2000060000,131,18,643411
2000060000,131,19,23816
2000060000,131,20,10556
2000060000,131,21,6116
2000060000,131,22,2336
2000060000,131,23,6596
2000060000,131,24,14816
2000060000,132,17,710685
2000060000,132,18,423043
2000060000,132,19,1616
2000060000,132,20,1556
2000060000,132,21,1436
2000060000,132,22,2576
2000060000,132,23,4916
2000060000,132,24,2576
2000060000,133,17,696529
